日期,合约编码,交易代码,报价时间,到期日,期权类型,执行价,开盘价,最高价,最低价,收盘价,成交量,持仓量,成交额,合约单位,标的代码,标的收盘价,距离到期日天数,距离到期日时间（折算成年）,无风险利率,经插值的隐含波动率,原始隐含波动率,Delta,Gamma,Vega,Theta,Rho,理论价格,模型误差,hv10,hv20,hv30,hv60,hv90,hv120,hv150,hv180,期货代码,期货价格,连续标志
20201030,10002735,510050P2103M03000,2020-10-30,20210324,P,3.0,0.055,0.0687,0.0541,0.0667,2480,8233,1516914,10000,510050,3.329,145,0.39726,0.0339,0.2525,0.2525,-0.2066,0.5389,0.006,-0.0005,-0.003,0.0667,-0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2103,3243.8,L3
20201009,10002736,510050P2103M03100,2020-10-09,20210324,P,3.1,0.1427,0.1427,0.1163,0.1191,1907,4796,2287148,10000,510050,3.337,166,0.454795,0.0302,0.2709,0.2709,-0.2844,0.5564,0.0076,-0.0005,-0.0049,0.1191,-0.0,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2103,3216.8,L4
20201012,10002736,510050P2103M03100,2020-10-12,20210324,P,3.1,0.117,0.117,0.0921,0.0936,2283,5435,2221035,10000,510050,3.442,163,0.446575,0.0303,0.2752,0.2752,-0.2313,0.4812,0.007,-0.0005,-0.004,0.0936,-0.0,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2103,3331.0,L4
20201013,10002736,510050P2103M03100,2020-10-13,20210324,P,3.1,0.0945,0.0969,0.0916,0.0925,1349,5865,1273288,10000,510050,3.437,162,0.443836,0.0306,0.2728,0.2728,-0.2317,0.4881,0.007,-0.0005,-0.0039,0.0925,-0.0,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2103,3325.2,L4
20201014,10002736,510050P2103M03100,2020-10-14,20210324,P,3.1,0.09,0.0958,0.09,0.0922,474,5893,442545,10000,510050,3.424,161,0.441096,0.034,0.2707,0.2707,-0.2339,0.4978,0.007,-0.0005,-0.0039,0.0922,-0.0,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2103,3313.8,L4
20201015,10002736,510050P2103M03100,2020-10-15,20210324,P,3.1,0.0908,0.0954,0.0878,0.0921,804,6142,729806,10000,510050,3.425,160,0.438356,0.0339,0.2716,0.2716,-0.2336,0.4973,0.0069,-0.0005,-0.0039,0.0921,-0.0,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2103,3321.0,L4
20201016,10002736,510050P2103M03100,2020-10-16,20210324,P,3.1,0.089,0.0968,0.0856,0.0887,1137,6266,1012414,10000,510050,3.432,159,0.435616,0.0338,0.2697,0.2697,-0.2286,0.4954,0.0069,-0.0005,-0.0038,0.0887,-0.0,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2103,3329.4,L4
20201019,10002736,510050P2103M03100,2020-10-19,20210324,P,3.1,0.0818,0.0921,0.0753,0.0892,1485,6120,1243839,10000,510050,3.409,156,0.427397,0.0337,0.2647,0.2647,-0.2361,0.5222,0.0069,-0.0005,-0.0038,0.0892,-0.0,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2103,3300.4,L4
20201020,10002736,510050P2103M03100,2020-10-20,20210324,P,3.1,0.0892,0.0906,0.082,0.0838,620,5864,521142,10000,510050,3.412,155,0.424658,0.0337,0.2586,0.2586,-0.2302,0.5284,0.0068,-0.0005,-0.0037,0.0838,-0.0,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2103,3304.8,L4
20201021,10002736,510050P2103M03100,2020-10-21,20210324,P,3.1,0.082,0.088,0.08,0.08,588,6066,503570,10000,510050,3.433,154,0.421918,0.0337,0.2607,0.2607,-0.2203,0.5098,0.0066,-0.0005,-0.0035,0.08,-0.0,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2103,3322.8,L4
20201022,10002736,510050P2103M03100,2020-10-22,20210324,P,3.1,0.0842,0.095,0.0833,0.0875,2196,6208,1942108,10000,510050,3.42,153,0.419178,0.0337,0.2683,0.2683,-0.2315,0.5131,0.0067,-0.0005,-0.0037,0.0875,-0.0,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2103,3310.6,L4
20201023,10002736,510050P2103M03100,2020-10-23,20210324,P,3.1,0.0875,0.0922,0.08,0.0863,1334,6810,1140328,10000,510050,3.408,152,0.416438,0.0338,0.2631,0.2631,-0.2341,0.5299,0.0067,-0.0005,-0.0037,0.0863,-0.0,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2103,3307.4,L4
20201026,10002736,510050P2103M03100,2020-10-26,20210324,P,3.1,0.0897,0.1049,0.0897,0.0933,1692,6817,1636936,10000,510050,3.354,149,0.408219,0.034,0.2562,0.2562,-0.2586,0.5891,0.0069,-0.0005,-0.0039,0.0933,-0.0,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2103,3249.0,L4
20201027,10002736,510050P2103M03100,2020-10-27,20210324,P,3.1,0.0933,0.0984,0.092,0.0945,1847,7023,1755271,10000,510050,3.346,148,0.405479,0.0339,0.2557,0.2557,-0.2628,0.5987,0.0069,-0.0005,-0.0039,0.0945,-0.0,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2103,3245.6,L4
20201028,10002736,510050P2103M03100,2020-10-28,20210324,P,3.1,0.0914,0.094,0.0828,0.0838,1577,6893,1397990,10000,510050,3.364,147,0.40274,0.0339,0.2474,0.2474,-0.2464,0.5969,0.0067,-0.0005,-0.0037,0.0838,-0.0,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2103,3267.8,L4
20201029,10002736,510050P2103M03100,2020-10-29,20210324,P,3.1,0.09,0.0951,0.076,0.0795,4281,6495,3775749,10000,510050,3.383,146,0.4,0.0339,0.2486,0.2486,-0.2356,0.5786,0.0066,-0.0005,-0.0035,0.0795,-0.0,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2103,3290.2,L3
20201030,10002736,510050P2103M03100,2020-10-30,20210324,P,3.1,0.0814,0.0989,0.0789,0.0953,3130,6545,2805240,10000,510050,3.329,145,0.39726,0.0339,0.2525,0.2525,-0.2703,0.6244,0.0069,-0.0005,-0.004,0.0953,-0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2103,3243.8,L3
20201009,10002737,510050P2103M03200,2020-10-09,20210324,P,3.2,0.1857,0.1857,0.1565,0.1605,2380,5706,3833725,10000,510050,3.337,166,0.454795,0.0302,0.2753,0.2753,-0.3473,0.5962,0.0083,-0.0006,-0.006,0.1605,-0.0,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2103,3216.8,L4
20201012,10002737,510050P2103M03200,2020-10-12,20210324,P,3.2,0.15,0.15,0.1264,0.1284,2278,5992,3003431,10000,510050,3.442,163,0.446575,0.0303,0.2791,0.2791,-0.2888,0.5322,0.0079,-0.0006,-0.005,0.1284,-0.0,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2103,3331.0,L4
20201013,10002737,510050P2103M03200,2020-10-13,20210324,P,3.2,0.1281,0.1328,0.09,0.09,2310,6469,2879089,10000,510050,3.437,162,0.443836,0.0306,0.2281,0.2281,-0.2626,0.6242,0.0075,-0.0004,-0.0044,0.09,-0.0,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2103,3325.2,L4
20201014,10002737,510050P2103M03200,2020-10-14,20210324,P,3.2,0.1181,0.1331,0.1156,0.1266,1736,6849,2232442,10000,510050,3.424,161,0.441096,0.034,0.2739,0.2739,-0.2928,0.5519,0.0078,-0.0006,-0.005,0.1266,-0.0,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2103,3313.8,L4
20201015,10002737,510050P2103M03200,2020-10-15,20210324,P,3.2,0.1266,0.1296,0.12,0.1254,1063,6859,1323924,10000,510050,3.425,160,0.438356,0.0339,0.2734,0.2734,-0.2918,0.5537,0.0078,-0.0006,-0.0049,0.1254,-0.0,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2103,3321.0,L4
20201016,10002737,510050P2103M03200,2020-10-16,20210324,P,3.2,0.1202,0.1318,0.117,0.122,1114,6749,1359053,10000,510050,3.432,159,0.435616,0.0338,0.2723,0.2723,-0.2873,0.5525,0.0077,-0.0006,-0.0048,0.122,-0.0,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2103,3329.4,L4
20201019,10002737,510050P2103M03200,2020-10-19,20210324,P,3.2,0.1102,0.1281,0.1047,0.124,1840,7007,2161089,10000,510050,3.409,156,0.427397,0.0337,0.2683,0.2683,-0.2979,0.5796,0.0077,-0.0006,-0.0049,0.124,-0.0,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2103,3300.4,L4
20201020,10002737,510050P2103M03200,2020-10-20,20210324,P,3.2,0.1219,0.1248,0.1151,0.117,981,7053,1177835,10000,510050,3.412,155,0.424658,0.0337,0.261,0.261,-0.2924,0.5921,0.0076,-0.0005,-0.0047,0.117,-0.0,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2103,3304.8,L4
20201021,10002737,510050P2103M03200,2020-10-21,20210324,P,3.2,0.1141,0.1225,0.1126,0.1126,555,6970,657557,10000,510050,3.433,154,0.421918,0.0337,0.2639,0.2639,-0.2814,0.5734,0.0075,-0.0005,-0.0046,0.1126,-0.0,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2103,3322.8,L4
20201022,10002737,510050P2103M03200,2020-10-22,20210324,P,3.2,0.1152,0.1323,0.1152,0.1206,1302,6611,1588256,10000,510050,3.42,153,0.419178,0.0337,0.2703,0.2703,-0.2918,0.5736,0.0076,-0.0006,-0.0047,0.1206,-0.0,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2103,3310.6,L4
20201023,10002737,510050P2103M03200,2020-10-23,20210324,P,3.2,0.122,0.128,0.1112,0.1203,1332,6875,1610576,10000,510050,3.408,152,0.416438,0.0338,0.266,0.266,-0.2965,0.5911,0.0076,-0.0006,-0.0047,0.1203,-0.0,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2103,3307.4,L4
20201026,10002737,510050P2103M03200,2020-10-26,20210324,P,3.2,0.1265,0.1443,0.125,0.1299,2566,6037,3413945,10000,510050,3.354,149,0.408219,0.034,0.259,0.259,-0.3261,0.6495,0.0077,-0.0006,-0.005,0.1299,-0.0,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2103,3249.0,L4
20201027,10002737,510050P2103M03200,2020-10-27,20210324,P,3.2,0.13,0.1371,0.1286,0.132,1820,6191,2400118,10000,510050,3.346,148,0.405479,0.0339,0.259,0.259,-0.3313,0.6574,0.0077,-0.0006,-0.005,0.132,-0.0,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2103,3245.6,L4
20201028,10002737,510050P2103M03200,2020-10-28,20210324,P,3.2,0.1284,0.1318,0.1173,0.1197,1116,6241,1391498,10000,510050,3.364,147,0.40274,0.0339,0.2512,0.2512,-0.316,0.6633,0.0076,-0.0005,-0.0048,0.1197,-0.0,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2103,3267.8,L4
20201029,10002737,510050P2103M03200,2020-10-29,20210324,P,3.2,0.13,0.1325,0.1074,0.1123,3097,5826,3772700,10000,510050,3.383,146,0.4,0.0339,0.2499,0.2499,-0.3027,0.6529,0.0075,-0.0005,-0.0045,0.1123,-0.0,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2103,3290.2,L3
20201030,10002737,510050P2103M03200,2020-10-30,20210324,P,3.2,0.118,0.1362,0.112,0.1318,3873,6236,4765679,10000,510050,3.329,145,0.39726,0.0339,0.2535,0.2535,-0.3403,0.6893,0.0077,-0.0006,-0.005,0.1318,-0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2103,3243.8,L3
20201009,10002738,510050P2103M03300,2020-10-09,20210324,P,3.3,0.2377,0.2377,0.2043,0.2112,3626,7897,7608573,10000,510050,3.337,166,0.454795,0.0302,0.2824,0.2824,-0.4107,0.6119,0.0088,-0.0006,-0.0072,0.2112,-0.0,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2103,3216.8,L4
20201012,10002738,510050P2103M03300,2020-10-12,20210324,P,3.3,0.2014,0.2016,0.169,0.1709,3617,7972,6381893,10000,510050,3.442,163,0.446575,0.0303,0.2842,0.2842,-0.349,0.566,0.0085,-0.0006,-0.0061,0.1709,-0.0,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2103,3331.0,L4
20201013,10002738,510050P2103M03300,2020-10-13,20210324,P,3.3,0.18,0.18,0.1688,0.1695,3406,8157,5884677,10000,510050,3.437,162,0.443836,0.0306,0.2814,0.2814,-0.3508,0.5754,0.0085,-0.0006,-0.0061,0.1695,-0.0,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2103,3325.2,L4
20201014,10002738,510050P2103M03300,2020-10-14,20210324,P,3.3,0.178,0.178,0.1687,0.1703,1526,7971,2626058,10000,510050,3.424,161,0.441096,0.034,0.2801,0.2801,-0.355,0.5844,0.0085,-0.0006,-0.0061,0.1703,-0.0,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2103,3313.8,L4
20201015,10002738,510050P2103M03300,2020-10-15,20210324,P,3.3,0.167,0.1728,0.1604,0.168,985,7744,1634914,10000,510050,3.425,160,0.438356,0.0339,0.2785,0.2785,-0.354,0.589,0.0084,-0.0006,-0.0061,0.168,-0.0,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2103,3321.0,L4
20201016,10002738,510050P2103M03300,2020-10-16,20210324,P,3.3,0.1621,0.175,0.157,0.1628,1468,7618,2383560,10000,510050,3.432,159,0.435616,0.0338,0.2759,0.2759,-0.3492,0.5923,0.0084,-0.0006,-0.0059,0.1628,-0.0,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2103,3329.4,L4
20201019,10002738,510050P2103M03300,2020-10-19,20210324,P,3.3,0.15,0.172,0.1416,0.1674,1781,7666,2826618,10000,510050,3.409,156,0.427397,0.0337,0.2736,0.2736,-0.3626,0.6149,0.0084,-0.0006,-0.006,0.1674,-0.0,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2103,3300.4,L4
20201020,10002738,510050P2103M03300,2020-10-20,20210324,P,3.3,0.1681,0.1693,0.1567,0.1597,1778,7766,2868286,10000,510050,3.412,155,0.424658,0.0337,0.2664,0.2664,-0.3589,0.6309,0.0083,-0.0006,-0.0059,0.1597,-0.0,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2103,3304.8,L4
20201021,10002738,510050P2103M03300,2020-10-21,20210324,P,3.3,0.1478,0.165,0.1478,0.1535,740,7332,1188333,10000,510050,3.433,154,0.421918,0.0337,0.2686,0.2686,-0.3463,0.6161,0.0082,-0.0006,-0.0057,0.1535,-0.0,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2103,3322.8,L4
20201022,10002738,510050P2103M03300,2020-10-22,20210324,P,3.3,0.1595,0.179,0.1565,0.1622,1964,6990,3315237,10000,510050,3.42,153,0.419178,0.0337,0.2743,0.2743,-0.3559,0.6134,0.0083,-0.0006,-0.0058,0.1622,-0.0,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2103,3310.6,L4
20201023,10002738,510050P2103M03300,2020-10-23,20210324,P,3.3,0.1658,0.1717,0.1509,0.1626,1354,7446,2174346,10000,510050,3.408,152,0.416438,0.0338,0.2704,0.2704,-0.3623,0.6305,0.0082,-0.0006,-0.0058,0.1626,-0.0,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2103,3307.4,L4
20201026,10002738,510050P2103M03300,2020-10-26,20210324,P,3.3,0.1716,0.1924,0.1689,0.1757,3179,6949,5598821,10000,510050,3.354,149,0.408219,0.034,0.2638,0.2638,-0.3963,0.6818,0.0083,-0.0006,-0.0061,0.1757,-0.0,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2103,3249.0,L4
20201027,10002738,510050P2103M03300,2020-10-27,20210324,P,3.3,0.1803,0.1843,0.1738,0.1784,4035,7520,7174650,10000,510050,3.346,148,0.405479,0.0339,0.2638,0.2638,-0.402,0.6882,0.0082,-0.0006,-0.0062,0.1784,-0.0,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2103,3245.6,L4
20201028,10002738,510050P2103M03300,2020-10-28,20210324,P,3.3,0.1713,0.1788,0.1606,0.1636,2226,7484,3724387,10000,510050,3.364,147,0.40274,0.0339,0.2552,0.2552,-0.3883,0.7034,0.0082,-0.0006,-0.0059,0.1636,-0.0,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2103,3267.8,L4
20201029,10002738,510050P2103M03300,2020-10-29,20210324,P,3.3,0.18,0.18,0.148,0.1535,6046,7666,10079993,10000,510050,3.383,146,0.4,0.0339,0.2524,0.2524,-0.3744,0.7018,0.0081,-0.0006,-0.0057,0.1535,-0.0,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2103,3290.2,L3
20201030,10002738,510050P2103M03300,2020-10-30,20210324,P,3.3,0.1571,0.183,0.1537,0.1764,6341,10216,10767518,10000,510050,3.329,145,0.39726,0.0339,0.2551,0.2551,-0.4135,0.7278,0.0082,-0.0006,-0.0062,0.1764,-0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2103,3243.8,L3
20201009,10002739,510050P2103M03400,2020-10-09,20210324,P,3.4,0.2936,0.2936,0.261,0.2684,1466,4272,3914398,10000,510050,3.337,166,0.454795,0.0302,0.2893,0.2893,-0.4713,0.6111,0.009,-0.0006,-0.0084,0.2684,-0.0,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2103,3216.8,L4
20201012,10002739,510050P2103M03400,2020-10-12,20210324,P,3.4,0.26,0.26,0.2197,0.2276,1939,5169,4432045,10000,510050,3.442,163,0.446575,0.0303,0.2977,0.2977,-0.4093,0.5675,0.0089,-0.0007,-0.0073,0.2276,-0.0,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2103,3331.0,L4
20201013,10002739,510050P2103M03400,2020-10-13,20210324,P,3.4,0.2276,0.2297,0.22,0.2208,2031,5489,4550315,10000,510050,3.437,162,0.443836,0.0306,0.2887,0.2887,-0.4118,0.5887,0.0089,-0.0007,-0.0073,0.2208,-0.0,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2103,3325.2,L4
20201014,10002739,510050P2103M03400,2020-10-14,20210324,P,3.4,0.2263,0.2287,0.221,0.2219,1433,5584,3219409,10000,510050,3.424,161,0.441096,0.034,0.2874,0.2874,-0.4165,0.597,0.0089,-0.0006,-0.0073,0.2219,-0.0,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2103,3313.8,L4
20201015,10002739,510050P2103M03400,2020-10-15,20210324,P,3.4,0.2156,0.2268,0.2106,0.2181,999,5673,2177082,10000,510050,3.425,160,0.438356,0.0339,0.2842,0.2842,-0.416,0.6052,0.0088,-0.0006,-0.0072,0.2181,-0.0,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2103,3321.0,L4
20201016,10002739,510050P2103M03400,2020-10-16,20210324,P,3.4,0.2149,0.2269,0.2051,0.2115,1314,5208,2790376,10000,510050,3.432,159,0.435616,0.0338,0.2807,0.2807,-0.4119,0.6121,0.0088,-0.0006,-0.0071,0.2115,-0.0,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2103,3329.4,L4
20201019,10002739,510050P2103M03400,2020-10-19,20210324,P,3.4,0.2,0.224,0.1876,0.2145,2130,5381,4373420,10000,510050,3.409,156,0.427397,0.0337,0.2751,0.2751,-0.4267,0.6396,0.0087,-0.0006,-0.0071,0.2145,0.0,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2103,3300.4,L4
20201020,10002739,510050P2103M03400,2020-10-20,20210324,P,3.4,0.22,0.2217,0.2071,0.2094,1820,5557,3874786,10000,510050,3.412,155,0.424658,0.0337,0.2714,0.2714,-0.425,0.6493,0.0087,-0.0006,-0.007,0.2094,-0.0,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2103,3304.8,L4
20201021,10002739,510050P2103M03400,2020-10-21,20210324,P,3.4,0.2096,0.2162,0.2029,0.2029,479,5376,1009554,10000,510050,3.433,154,0.421918,0.0337,0.2748,0.2748,-0.4118,0.6351,0.0087,-0.0006,-0.0068,0.2029,-0.0,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2103,3322.8,L4
20201022,10002739,510050P2103M03400,2020-10-22,20210324,P,3.4,0.2097,0.2337,0.2065,0.2104,1445,5425,3190206,10000,510050,3.42,153,0.419178,0.0337,0.2779,0.2779,-0.4203,0.6353,0.0087,-0.0006,-0.0069,0.2104,-0.0,0.1791,0.19,0.1775,0.186,0.2479,0.223,0.2267,0.2465,IH2103,3310.6,L4
20201023,10002739,510050P2103M03400,2020-10-23,20210324,P,3.4,0.22,0.2247,0.1996,0.2133,1697,5780,3614155,10000,510050,3.408,152,0.416438,0.0338,0.2762,0.2762,-0.4281,0.6461,0.0086,-0.0006,-0.007,0.2133,0.0,0.1678,0.1868,0.1777,0.1861,0.2479,0.2231,0.2261,0.2457,IH2103,3307.4,L4
20201026,10002739,510050P2103M03400,2020-10-26,20210324,P,3.4,0.22,0.248,0.22,0.2287,2391,6274,5573860,10000,510050,3.354,149,0.408219,0.034,0.2684,0.2684,-0.4653,0.6911,0.0085,-0.0006,-0.0073,0.2287,-0.0,0.0926,0.1701,0.1817,0.1702,0.2494,0.2241,0.2264,0.2465,IH2103,3249.0,L4
20201027,10002739,510050P2103M03400,2020-10-27,20210324,P,3.4,0.2357,0.24,0.2298,0.2305,1341,6921,3136874,10000,510050,3.346,148,0.405479,0.0339,0.2667,0.2667,-0.4715,0.7003,0.0085,-0.0006,-0.0073,0.2305,-0.0,0.0924,0.1643,0.1753,0.1702,0.2487,0.2239,0.2256,0.2443,IH2103,3245.6,L4
20201028,10002739,510050P2103M03400,2020-10-28,20210324,P,3.4,0.23,0.235,0.2128,0.217,2135,7583,4744035,10000,510050,3.364,147,0.40274,0.0339,0.2614,0.2614,-0.4598,0.7114,0.0085,-0.0006,-0.0071,0.217,-0.0,0.1001,0.1596,0.1734,0.1701,0.2487,0.2239,0.2195,0.2267,IH2103,3267.8,L4
20201029,10002739,510050P2103M03400,2020-10-29,20210324,P,3.4,0.23,0.235,0.1977,0.205,3893,6723,8487915,10000,510050,3.383,146,0.4,0.0339,0.258,0.258,-0.4467,0.7161,0.0085,-0.0006,-0.0069,0.205,-0.0,0.1064,0.1605,0.1677,0.1665,0.2472,0.2238,0.2194,0.2246,IH2103,3290.2,L3
20201030,10002739,510050P2103M03400,2020-10-30,20210324,P,3.4,0.208,0.2388,0.2045,0.2291,5085,8430,11350864,10000,510050,3.329,145,0.39726,0.0339,0.2574,0.2574,-0.4864,0.7381,0.0084,-0.0006,-0.0073,0.2291,-0.0,0.1268,0.1601,0.1744,0.1696,0.2485,0.225,0.2186,0.2254,IH2103,3243.8,L3
20201009,10002740,510050P2103M03500,2020-10-09,20210324,P,3.5,0.3532,0.3532,0.3271,0.334,904,5693,3001091,10000,510050,3.337,166,0.454795,0.0302,0.2989,0.2989,-0.527,0.5918,0.009,-0.0006,-0.0095,0.334,-0.0,0.2128,0.1849,0.1732,0.2151,0.2449,0.2216,0.2369,0.2445,IH2103,3216.8,L4
20201012,10002740,510050P2103M03500,2020-10-12,20210324,P,3.5,0.3113,0.3113,0.2766,0.282,1061,5852,3075582,10000,510050,3.442,163,0.446575,0.0303,0.3014,0.3014,-0.4661,0.5734,0.0091,-0.0007,-0.0084,0.282,-0.0,0.2253,0.2123,0.1932,0.2183,0.2493,0.2254,0.2399,0.2468,IH2103,3331.0,L4
20201013,10002740,510050P2103M03500,2020-10-13,20210324,P,3.5,0.2835,0.2901,0.2796,0.2797,449,5817,1274246,10000,510050,3.437,162,0.443836,0.0306,0.2972,0.2972,-0.4698,0.5845,0.0091,-0.0007,-0.0084,0.2797,-0.0,0.2127,0.2024,0.1933,0.2169,0.2494,0.2253,0.2367,0.2466,IH2103,3325.2,L4
20201014,10002740,510050P2103M03500,2020-10-14,20210324,P,3.5,0.2863,0.2895,0.2811,0.2818,617,5932,1761485,10000,510050,3.424,161,0.441096,0.034,0.2967,0.2967,-0.4748,0.59,0.0091,-0.0007,-0.0084,0.2818,-0.0,0.2016,0.2009,0.1935,0.2159,0.2496,0.2245,0.234,0.2467,IH2103,3313.8,L4
20201015,10002740,510050P2103M03500,2020-10-15,20210324,P,3.5,0.2748,0.2861,0.2689,0.2776,419,5930,1151287,10000,510050,3.425,160,0.438356,0.0339,0.2932,0.2932,-0.4752,0.5988,0.009,-0.0007,-0.0084,0.2776,-0.0,0.2018,0.1914,0.1906,0.2151,0.2474,0.2241,0.234,0.2466,IH2103,3321.0,L4
20201016,10002740,510050P2103M03500,2020-10-16,20210324,P,3.5,0.2676,0.288,0.2625,0.2714,704,5785,1901007,10000,510050,3.432,159,0.435616,0.0338,0.2907,0.2907,-0.4719,0.6044,0.009,-0.0006,-0.0082,0.2714,-0.0,0.1725,0.1914,0.1901,0.1952,0.2474,0.2241,0.2337,0.2466,IH2103,3329.4,L4
20201019,10002740,510050P2103M03500,2020-10-19,20210324,P,3.5,0.2552,0.286,0.2416,0.2796,1698,6150,4527327,10000,510050,3.409,156,0.427397,0.0337,0.2896,0.2896,-0.4874,0.6179,0.0089,-0.0006,-0.0083,0.2796,-0.0,0.1817,0.1934,0.1783,0.1954,0.2478,0.2237,0.2324,0.2465,IH2103,3300.4,L4
20201020,10002740,510050P2103M03500,2020-10-20,20210324,P,3.5,0.28,0.2822,0.2662,0.2696,725,6027,1970122,10000,510050,3.412,155,0.424658,0.0337,0.2806,0.2806,-0.4879,0.639,0.0089,-0.0006,-0.0082,0.2696,-0.0,0.1817,0.1917,0.1767,0.1854,0.2477,0.2237,0.2311,0.2464,IH2103,3304.8,L4
20201021,10002740,510050P2103M03500,2020-10-21,20210324,P,3.5,0.2672,0.278,0.2628,0.2628,528,6129,1431570,10000,510050,3.433,154,0.421918,0.0337,0.2851,0.2851,-0.4741,0.6262,0.0089,-0.0006,-0.008,0.2628,-0.0,0.1797,0.191,0.1773,0.1858,0.2478,0.223,0.2276,0.2465,IH2103,3322.8,L4
